Time,Noise (dB)
2025-07-26 03:48:31.866265,46.0
2025-07-26 03:48:32.066257,46.0
2025-07-26 03:48:32.266248,47.0
2025-07-26 03:48:32.466239,46.0
2025-07-26 03:48:32.666231,48.0
2025-07-26 03:48:32.866222,48.0
2025-07-26 03:48:33.066213,48.0
2025-07-26 03:48:33.266205,46.0
2025-07-26 03:48:33.466196,47.0
2025-07-26 03:48:33.666188,46.0
2025-07-26 03:48:33.866179,46.0
2025-07-26 03:48:34.066170,47.0
2025-07-26 03:48:34.266162,46.0
2025-07-26 03:48:34.466153,48.0
2025-07-26 03:48:34.666144,47.0
2025-07-26 03:48:34.866136,47.0
2025-07-26 03:48:35.066127,46.0
2025-07-26 03:48:35.266118,46.0
2025-07-26 03:48:35.466110,45.0
2025-07-26 03:48:35.666101,47.0
2025-07-26 03:48:35.866093,48.0
2025-07-26 03:48:36.066084,47.0
2025-07-26 03:48:36.266075,46.0
2025-07-26 03:48:36.466067,46.0
2025-07-26 03:48:36.666058,46.0
2025-07-26 03:48:36.866049,47.0
2025-07-26 03:48:37.066041,47.0
2025-07-26 03:48:37.266032,47.0
2025-07-26 03:48:37.466024,46.0
2025-07-26 03:48:37.666015,47.0
2025-07-26 03:48:37.866006,46.0
2025-07-26 03:48:38.065998,46.0
2025-07-26 03:48:38.265989,47.0
2025-07-26 03:48:38.465980,47.0
2025-07-26 03:48:38.665972,47.0
2025-07-26 03:48:38.865963,46.0
2025-07-26 03:48:39.065955,47.0
2025-07-26 03:48:39.265946,47.0
2025-07-26 03:48:39.465937,46.0
2025-07-26 03:48:39.665929,46.0
2025-07-26 03:48:39.865920,45.0
2025-07-26 03:48:40.065911,46.0
2025-07-26 03:48:40.265903,46.0
2025-07-26 03:48:40.465894,45.0
2025-07-26 03:48:40.665885,45.0
2025-07-26 03:48:40.865877,45.0
2025-07-26 03:48:41.065868,46.0
2025-07-26 03:48:41.265860,47.0
2025-07-26 03:48:41.465851,47.0
2025-07-26 03:48:41.665842,47.0
2025-07-26 03:48:41.865834,48.0
2025-07-26 03:48:42.065825,48.0
2025-07-26 03:48:42.265816,48.0
2025-07-26 03:48:42.465808,47.0
2025-07-26 03:48:42.665799,47.0
2025-07-26 03:48:42.865791,47.0
2025-07-26 03:48:43.065782,47.0
2025-07-26 03:48:43.265773,48.0
2025-07-26 03:48:43.465765,47.0
2025-07-26 03:48:43.665756,47.0
2025-07-26 03:48:43.865747,47.0
2025-07-26 03:48:44.065739,47.0
2025-07-26 03:48:44.265730,48.0
2025-07-26 03:48:44.465721,49.0
2025-07-26 03:48:44.665713,48.0
2025-07-26 03:48:44.865704,47.0
2025-07-26 03:48:45.065696,47.0
2025-07-26 03:48:45.265687,48.0
2025-07-26 03:48:45.465678,48.0
2025-07-26 03:48:45.665670,48.0
2025-07-26 03:48:45.865661,49.0
2025-07-26 03:48:46.065652,48.0
2025-07-26 03:48:46.265644,48.0
2025-07-26 03:48:46.465635,48.0
2025-07-26 03:48:46.665627,48.0
2025-07-26 03:48:46.865618,48.0
2025-07-26 03:48:47.065609,49.0
2025-07-26 03:48:47.265601,48.0
2025-07-26 03:48:47.465592,49.0
2025-07-26 03:48:47.665583,48.0
2025-07-26 03:48:47.865575,48.0
2025-07-26 03:48:48.065566,49.0
2025-07-26 03:48:48.265558,49.0
2025-07-26 03:48:48.465549,50.0
2025-07-26 03:48:48.665540,49.0
2025-07-26 03:48:48.865532,48.0
2025-07-26 03:48:49.065523,49.0
2025-07-26 03:48:49.265514,48.0
2025-07-26 03:48:49.465506,48.0
2025-07-26 03:48:49.665497,47.0
2025-07-26 03:48:49.865488,48.0
2025-07-26 03:48:50.065480,47.0
2025-07-26 03:48:50.265471,48.0
2025-07-26 03:48:50.465463,47.0
2025-07-26 03:48:50.665454,47.0
2025-07-26 03:48:50.865445,48.0
2025-07-26 03:48:51.065437,48.0
2025-07-26 03:48:51.265428,47.0
2025-07-26 03:48:51.465419,47.0
2025-07-26 03:48:51.665411,47.0
2025-07-26 03:48:51.865402,48.0
2025-07-26 03:48:52.065394,46.0
2025-07-26 03:48:52.265385,47.0
2025-07-26 03:48:52.465376,46.0
2025-07-26 03:48:52.665368,46.0
2025-07-26 03:48:52.865359,47.0
2025-07-26 03:48:53.065350,45.0
2025-07-26 03:48:53.265342,46.0
2025-07-26 03:48:53.465333,44.0
2025-07-26 03:48:53.665324,45.0
2025-07-26 03:48:53.865316,44.0
2025-07-26 03:48:54.065307,45.0
2025-07-26 03:48:54.265299,45.0
2025-07-26 03:48:54.465290,44.0
2025-07-26 03:48:54.665281,45.0
2025-07-26 03:48:54.865273,46.0
2025-07-26 03:48:55.065264,45.0
2025-07-26 03:48:55.265255,45.0
2025-07-26 03:48:55.465247,45.0
2025-07-26 03:48:55.665238,46.0
2025-07-26 03:48:55.865230,46.0
2025-07-26 03:48:56.065221,45.0
2025-07-26 03:48:56.265212,45.0
2025-07-26 03:48:56.465204,45.0
2025-07-26 03:48:56.665195,45.0
2025-07-26 03:48:56.865186,45.0
2025-07-26 03:48:57.065178,45.0
2025-07-26 03:48:57.265169,45.0
2025-07-26 03:48:57.465160,46.0
2025-07-26 03:48:57.665152,45.0
2025-07-26 03:48:57.865143,45.0
2025-07-26 03:48:58.065135,46.0
2025-07-26 03:48:58.265126,45.0
2025-07-26 03:48:58.465117,46.0
2025-07-26 03:48:58.665109,47.0
2025-07-26 03:48:58.865100,46.0
2025-07-26 03:48:59.065091,47.0
2025-07-26 03:48:59.265083,48.0
2025-07-26 03:48:59.465074,49.0
2025-07-26 03:48:59.665066,48.0
2025-07-26 03:48:59.865057,48.0
2025-07-26 03:49:00.065048,48.0
2025-07-26 03:49:00.265040,48.0
2025-07-26 03:49:00.465031,47.0
2025-07-26 03:49:00.665022,47.0
2025-07-26 03:49:00.865014,47.0
2025-07-26 03:49:01.065005,47.0
2025-07-26 03:49:01.264997,48.0
2025-07-26 03:49:01.464988,47.0
2025-07-26 03:49:01.664979,48.0
2025-07-26 03:49:01.864971,48.0
2025-07-26 03:49:02.064962,47.0
2025-07-26 03:49:02.264953,46.0
2025-07-26 03:49:02.464945,46.0
2025-07-26 03:49:02.664936,47.0
2025-07-26 03:49:02.864927,46.0
2025-07-26 03:49:03.064919,47.0
2025-07-26 03:49:03.264910,48.0
2025-07-26 03:49:03.464902,48.0
2025-07-26 03:49:03.664893,47.0
2025-07-26 03:49:03.864884,48.0
2025-07-26 03:49:04.064876,47.0
2025-07-26 03:49:04.264867,48.0
2025-07-26 03:49:04.464858,48.0
2025-07-26 03:49:04.664850,48.0
2025-07-26 03:49:04.864841,47.0
2025-07-26 03:49:05.064833,48.0
2025-07-26 03:49:05.264824,48.0
2025-07-26 03:49:05.464815,47.0
2025-07-26 03:49:05.664807,47.0
2025-07-26 03:49:05.864798,47.0
2025-07-26 03:49:06.064789,48.0
2025-07-26 03:49:06.264781,46.0
2025-07-26 03:49:06.464772,46.0
2025-07-26 03:49:06.664763,47.0
2025-07-26 03:49:06.864755,48.0
2025-07-26 03:49:07.064746,47.0
2025-07-26 03:49:07.264738,48.0
2025-07-26 03:49:07.464729,46.0
2025-07-26 03:49:07.664720,47.0
2025-07-26 03:49:07.864712,48.0
2025-07-26 03:49:08.064703,47.0
2025-07-26 03:49:08.264694,46.0
2025-07-26 03:49:08.464686,48.0
2025-07-26 03:49:08.664677,46.0
2025-07-26 03:49:08.864669,47.0
2025-07-26 03:49:09.064660,46.0
2025-07-26 03:49:09.264651,45.0
2025-07-26 03:49:09.464643,45.0
2025-07-26 03:49:09.664634,45.0
2025-07-26 03:49:09.864625,45.0
2025-07-26 03:49:10.064617,45.0
2025-07-26 03:49:10.264608,46.0
2025-07-26 03:49:10.464600,48.0
2025-07-26 03:49:10.664591,47.0
2025-07-26 03:49:10.864582,48.0
2025-07-26 03:49:11.064574,48.0
2025-07-26 03:49:11.264565,49.0
2025-07-26 03:49:11.464556,48.0
2025-07-26 03:49:11.664548,49.0
2025-07-26 03:49:11.864539,48.0
2025-07-26 03:49:12.064530,48.0
2025-07-26 03:49:12.264522,48.0
2025-07-26 03:49:12.464513,48.0
2025-07-26 03:49:12.664505,48.0
2025-07-26 03:49:12.864496,48.0
2025-07-26 03:49:13.064487,47.0
2025-07-26 03:49:13.264479,48.0
2025-07-26 03:49:13.464470,47.0
2025-07-26 03:49:13.664461,47.0
2025-07-26 03:49:13.864453,47.0
2025-07-26 03:49:14.064444,47.0
2025-07-26 03:49:14.264436,47.0
2025-07-26 03:49:14.464427,47.0
2025-07-26 03:49:14.664418,46.0
2025-07-26 03:49:14.864410,47.0
2025-07-26 03:49:15.064401,47.0
2025-07-26 03:49:15.264392,46.0
2025-07-26 03:49:15.464384,47.0
2025-07-26 03:49:15.664375,46.0
2025-07-26 03:49:15.864366,46.0
2025-07-26 03:49:16.064358,45.0
2025-07-26 03:49:16.264349,46.0
2025-07-26 03:49:16.464341,46.0
2025-07-26 03:49:16.664332,45.0
2025-07-26 03:49:16.864323,45.0
2025-07-26 03:49:17.064315,45.0
2025-07-26 03:49:17.264306,44.0
2025-07-26 03:49:17.464297,45.0
2025-07-26 03:49:17.664289,45.0
2025-07-26 03:49:17.864280,45.0
2025-07-26 03:49:18.064272,45.0
2025-07-26 03:49:18.264263,46.0
2025-07-26 03:49:18.464254,46.0
2025-07-26 03:49:18.664246,46.0
2025-07-26 03:49:18.864237,47.0
2025-07-26 03:49:19.064228,48.0
2025-07-26 03:49:19.264220,46.0
2025-07-26 03:49:19.464211,45.0
2025-07-26 03:49:19.664203,46.0
2025-07-26 03:49:19.864194,47.0
2025-07-26 03:49:20.064185,47.0
2025-07-26 03:49:20.264177,47.0
2025-07-26 03:49:20.464168,47.0
2025-07-26 03:49:20.664159,47.0
2025-07-26 03:49:20.864151,48.0
2025-07-26 03:49:21.064142,46.0
2025-07-26 03:49:21.264133,46.0
2025-07-26 03:49:21.464125,45.0
2025-07-26 03:49:21.664116,45.0
2025-07-26 03:49:21.864108,46.0
2025-07-26 03:49:22.064099,45.0
2025-07-26 03:49:22.264090,45.0
2025-07-26 03:49:22.464082,47.0
2025-07-26 03:49:22.664073,46.0
2025-07-26 03:49:22.864064,46.0
2025-07-26 03:49:23.064056,46.0
2025-07-26 03:49:23.264047,48.0
2025-07-26 03:49:23.464039,47.0
2025-07-26 03:49:23.664030,47.0
2025-07-26 03:49:23.864021,48.0
2025-07-26 03:49:24.064013,47.0
2025-07-26 03:49:24.264004,48.0
2025-07-26 03:49:24.463995,48.0
2025-07-26 03:49:24.663987,49.0
2025-07-26 03:49:24.863978,47.0
2025-07-26 03:49:25.063969,48.0
2025-07-26 03:49:25.263961,48.0
2025-07-26 03:49:25.463952,47.0
2025-07-26 03:49:25.663944,47.0
2025-07-26 03:49:25.863935,48.0
2025-07-26 03:49:26.063926,48.0
2025-07-26 03:49:26.263918,48.0
2025-07-26 03:49:26.463909,49.0
2025-07-26 03:49:26.663900,49.0
2025-07-26 03:49:26.863892,49.0
2025-07-26 03:49:27.063883,48.0
2025-07-26 03:49:27.263875,48.0
2025-07-26 03:49:27.463866,47.0
2025-07-26 03:49:27.663857,47.0
2025-07-26 03:49:27.863849,45.0
2025-07-26 03:49:28.063840,47.0
2025-07-26 03:49:28.263831,46.0
2025-07-26 03:49:28.463823,46.0
2025-07-26 03:49:28.663814,46.0
2025-07-26 03:49:28.863805,46.0
2025-07-26 03:49:29.063797,46.0
2025-07-26 03:49:29.263788,47.0
2025-07-26 03:49:29.463780,47.0
2025-07-26 03:49:29.663771,47.0
2025-07-26 03:49:29.863762,48.0
2025-07-26 03:49:30.063754,47.0
2025-07-26 03:49:30.263745,48.0
2025-07-26 03:49:30.463736,48.0
2025-07-26 03:49:30.663728,48.0
2025-07-26 03:49:30.863719,49.0
2025-07-26 03:49:31.063711,49.0
2025-07-26 03:49:31.263702,49.0
2025-07-26 03:49:31.463693,49.0
2025-07-26 03:49:31.663685,48.0
2025-07-26 03:49:31.863676,47.0
2025-07-26 03:49:32.063667,48.0
2025-07-26 03:49:32.263659,48.0
2025-07-26 03:49:32.463650,47.0
2025-07-26 03:49:32.663642,48.0
2025-07-26 03:49:32.863633,46.0
2025-07-26 03:49:33.063624,45.0
2025-07-26 03:49:33.263616,46.0
2025-07-26 03:49:33.463607,47.0
2025-07-26 03:49:33.663598,46.0
2025-07-26 03:49:33.863590,46.0
2025-07-26 03:49:34.063581,46.0
2025-07-26 03:49:34.263572,45.0
2025-07-26 03:49:34.463564,46.0
2025-07-26 03:49:34.663555,46.0
2025-07-26 03:49:34.863547,47.0
2025-07-26 03:49:35.063538,47.0
2025-07-26 03:49:35.263529,46.0
2025-07-26 03:49:35.463521,47.0
2025-07-26 03:49:35.663512,48.0
2025-07-26 03:49:35.863503,47.0
2025-07-26 03:49:36.063495,47.0
2025-07-26 03:49:36.263486,46.0
2025-07-26 03:49:36.463478,47.0
2025-07-26 03:49:36.663469,47.0
2025-07-26 03:49:36.863460,47.0
2025-07-26 03:49:37.063452,47.0
2025-07-26 03:49:37.263443,47.0
2025-07-26 03:49:37.463434,48.0
2025-07-26 03:49:37.663426,48.0
2025-07-26 03:49:37.863417,49.0
2025-07-26 03:49:38.063408,49.0
2025-07-26 03:49:38.263400,48.0
2025-07-26 03:49:38.463391,48.0
2025-07-26 03:49:38.663383,48.0
2025-07-26 03:49:38.863374,47.0
2025-07-26 03:49:39.063365,48.0
2025-07-26 03:49:39.263357,48.0
2025-07-26 03:49:39.463348,48.0
2025-07-26 03:49:39.663339,47.0
2025-07-26 03:49:39.863331,47.0
2025-07-26 03:49:40.063322,46.0
2025-07-26 03:49:40.263314,45.0
2025-07-26 03:49:40.463305,46.0
2025-07-26 03:49:40.663296,46.0
2025-07-26 03:49:40.863288,45.0
2025-07-26 03:49:41.063279,45.0
2025-07-26 03:49:41.263270,45.0
2025-07-26 03:49:41.463262,45.0
2025-07-26 03:49:41.663253,46.0
2025-07-26 03:49:41.863245,46.0
2025-07-26 03:49:42.063236,46.0
2025-07-26 03:49:42.263227,45.0
2025-07-26 03:49:42.463219,48.0
2025-07-26 03:49:42.663210,48.0
2025-07-26 03:49:42.863201,47.0
2025-07-26 03:49:43.063193,46.0
2025-07-26 03:49:43.263184,47.0
2025-07-26 03:49:43.463175,46.0
2025-07-26 03:49:43.663167,47.0
2025-07-26 03:49:43.863158,46.0
2025-07-26 03:49:44.063150,47.0
2025-07-26 03:49:44.263141,45.0
2025-07-26 03:49:44.463132,46.0
2025-07-26 03:49:44.663124,46.0
2025-07-26 03:49:44.863115,46.0
2025-07-26 03:49:45.063106,47.0
2025-07-26 03:49:45.263098,46.0
2025-07-26 03:49:45.463089,46.0
2025-07-26 03:49:45.663081,47.0
2025-07-26 03:49:45.863072,47.0
2025-07-26 03:49:46.063063,47.0
2025-07-26 03:49:46.263055,48.0
2025-07-26 03:49:46.463046,48.0
2025-07-26 03:49:46.663037,48.0
2025-07-26 03:49:46.863029,48.0
2025-07-26 03:49:47.063020,47.0
2025-07-26 03:49:47.263011,48.0
2025-07-26 03:49:47.463003,47.0
2025-07-26 03:49:47.662994,48.0
2025-07-26 03:49:47.862986,47.0
2025-07-26 03:49:48.062977,47.0
2025-07-26 03:49:48.262968,47.0
2025-07-26 03:49:48.462960,46.0
2025-07-26 03:49:48.662951,47.0
2025-07-26 03:49:48.862942,48.0
2025-07-26 03:49:49.062934,47.0
2025-07-26 03:49:49.262925,47.0
2025-07-26 03:49:49.462917,48.0
2025-07-26 03:49:49.662908,48.0
2025-07-26 03:49:49.862899,48.0
2025-07-26 03:49:50.062891,48.0
2025-07-26 03:49:50.262882,48.0
2025-07-26 03:49:50.462873,47.0
2025-07-26 03:49:50.662865,48.0
2025-07-26 03:49:50.862856,48.0
2025-07-26 03:49:51.062848,48.0
2025-07-26 03:49:51.262839,48.0
2025-07-26 03:49:51.462830,46.0
2025-07-26 03:49:51.662822,47.0
2025-07-26 03:49:51.862813,47.0
2025-07-26 03:49:52.062804,48.0
2025-07-26 03:49:52.262796,47.0
2025-07-26 03:49:52.462787,48.0
2025-07-26 03:49:52.662778,48.0
2025-07-26 03:49:52.862770,48.0
2025-07-26 03:49:53.062761,48.0
2025-07-26 03:49:53.262753,49.0
2025-07-26 03:49:53.462744,48.0
2025-07-26 03:49:53.662735,49.0
2025-07-26 03:49:53.862727,47.0
2025-07-26 03:49:54.062718,47.0
2025-07-26 03:49:54.262709,47.0
2025-07-26 03:49:54.462701,48.0
2025-07-26 03:49:54.662692,47.0
2025-07-26 03:49:54.862684,47.0
2025-07-26 03:49:55.062675,48.0
2025-07-26 03:49:55.262666,47.0
2025-07-26 03:49:55.462658,48.0
2025-07-26 03:49:55.662649,46.0
2025-07-26 03:49:55.862640,47.0
2025-07-26 03:49:56.062632,48.0
2025-07-26 03:49:56.262623,48.0
2025-07-26 03:49:56.462614,47.0
2025-07-26 03:49:56.662606,47.0
2025-07-26 03:49:56.862597,47.0
2025-07-26 03:49:57.062589,48.0
2025-07-26 03:49:57.262580,47.0
2025-07-26 03:49:57.462571,48.0
2025-07-26 03:49:57.662563,47.0
2025-07-26 03:49:57.862554,47.0
2025-07-26 03:49:58.062545,46.0
2025-07-26 03:49:58.262537,47.0
2025-07-26 03:49:58.462528,48.0
2025-07-26 03:49:58.662520,48.0
2025-07-26 03:49:58.862511,46.0
2025-07-26 03:49:59.062502,47.0
2025-07-26 03:49:59.262494,46.0
2025-07-26 03:49:59.462485,46.0
2025-07-26 03:49:59.662476,46.0
2025-07-26 03:49:59.862468,47.0
2025-07-26 03:50:00.062459,46.0
2025-07-26 03:50:00.262450,47.0
2025-07-26 03:50:00.462442,46.0
2025-07-26 03:50:00.662433,46.0
2025-07-26 03:50:00.862425,47.0
2025-07-26 03:50:01.062416,46.0
2025-07-26 03:50:01.262407,48.0
2025-07-26 03:50:01.462399,47.0
2025-07-26 03:50:01.662390,46.0
2025-07-26 03:50:01.862381,45.0
2025-07-26 03:50:02.062373,46.0
2025-07-26 03:50:02.262364,46.0
2025-07-26 03:50:02.462356,46.0
2025-07-26 03:50:02.662347,47.0
2025-07-26 03:50:02.862338,46.0
2025-07-26 03:50:03.062330,45.0
2025-07-26 03:50:03.262321,45.0
2025-07-26 03:50:03.462312,45.0
2025-07-26 03:50:03.662304,45.0
2025-07-26 03:50:03.862295,47.0
2025-07-26 03:50:04.062287,47.0
2025-07-26 03:50:04.262278,47.0
2025-07-26 03:50:04.462269,46.0
2025-07-26 03:50:04.662261,48.0
2025-07-26 03:50:04.862252,48.0
2025-07-26 03:50:05.062243,47.0
2025-07-26 03:50:05.262235,48.0
2025-07-26 03:50:05.462226,47.0
2025-07-26 03:50:05.662217,47.0
2025-07-26 03:50:05.862209,48.0
2025-07-26 03:50:06.062200,47.0
2025-07-26 03:50:06.262192,48.0
2025-07-26 03:50:06.462183,46.0
2025-07-26 03:50:06.662174,46.0
2025-07-26 03:50:06.862166,46.0
2025-07-26 03:50:07.062157,47.0
2025-07-26 03:50:07.262148,46.0
2025-07-26 03:50:07.462140,46.0
2025-07-26 03:50:07.662131,47.0
2025-07-26 03:50:07.862123,47.0
2025-07-26 03:50:08.062114,46.0
2025-07-26 03:50:08.262105,47.0
2025-07-26 03:50:08.462097,48.0
2025-07-26 03:50:08.662088,48.0
2025-07-26 03:50:08.862079,48.0
2025-07-26 03:50:09.062071,48.0
2025-07-26 03:50:09.262062,48.0
2025-07-26 03:50:09.462053,48.0
2025-07-26 03:50:09.662045,48.0
2025-07-26 03:50:09.862036,48.0
2025-07-26 03:50:10.062028,47.0
2025-07-26 03:50:10.262019,47.0
2025-07-26 03:50:10.462010,48.0
2025-07-26 03:50:10.662002,48.0
2025-07-26 03:50:10.861993,48.0
2025-07-26 03:50:11.061984,46.0
2025-07-26 03:50:11.261976,47.0
2025-07-26 03:50:11.461967,48.0
2025-07-26 03:50:11.661959,47.0
2025-07-26 03:50:11.861950,48.0
2025-07-26 03:50:12.061941,48.0
2025-07-26 03:50:12.261933,48.0
2025-07-26 03:50:12.461924,47.0
2025-07-26 03:50:12.661915,47.0
2025-07-26 03:50:12.861907,48.0
2025-07-26 03:50:13.061898,46.0
2025-07-26 03:50:13.261890,48.0
2025-07-26 03:50:13.461881,49.0
2025-07-26 03:50:13.661872,49.0
2025-07-26 03:50:13.861864,48.0
2025-07-26 03:50:14.061855,47.0
2025-07-26 03:50:14.261846,47.0
2025-07-26 03:50:14.461838,47.0
2025-07-26 03:50:14.661829,47.0
2025-07-26 03:50:14.861820,47.0
2025-07-26 03:50:15.061812,47.0
2025-07-26 03:50:15.261803,46.0
2025-07-26 03:50:15.461795,48.0
2025-07-26 03:50:15.661786,46.0
2025-07-26 03:50:15.861777,47.0
2025-07-26 03:50:16.061769,46.0
2025-07-26 03:50:16.261760,46.0
2025-07-26 03:50:16.461751,47.0
2025-07-26 03:50:16.661743,48.0
2025-07-26 03:50:16.861734,47.0
2025-07-26 03:50:17.061726,47.0
2025-07-26 03:50:17.261717,48.0
2025-07-26 03:50:17.461708,47.0
2025-07-26 03:50:17.661700,48.0
2025-07-26 03:50:17.861691,48.0
2025-07-26 03:50:18.061682,48.0
2025-07-26 03:50:18.261674,48.0
2025-07-26 03:50:18.461665,49.0
2025-07-26 03:50:18.661656,49.0
2025-07-26 03:50:18.861648,48.0
2025-07-26 03:50:19.061639,48.0
2025-07-26 03:50:19.261631,48.0
2025-07-26 03:50:19.461622,48.0
2025-07-26 03:50:19.661613,48.0
2025-07-26 03:50:19.861605,46.0
2025-07-26 03:50:20.061596,47.0
2025-07-26 03:50:20.261587,47.0
2025-07-26 03:50:20.461579,48.0
2025-07-26 03:50:20.661570,47.0
2025-07-26 03:50:20.861562,47.0
2025-07-26 03:50:21.061553,48.0
2025-07-26 03:50:21.261544,48.0
2025-07-26 03:50:21.461536,47.0
2025-07-26 03:50:21.661527,47.0
2025-07-26 03:50:21.861518,48.0
2025-07-26 03:50:22.061510,47.0
2025-07-26 03:50:22.261501,47.0
2025-07-26 03:50:22.461493,46.0
2025-07-26 03:50:22.661484,46.0
2025-07-26 03:50:22.861475,47.0
2025-07-26 03:50:23.061467,46.0
2025-07-26 03:50:23.261458,47.0
2025-07-26 03:50:23.461449,47.0
2025-07-26 03:50:23.661441,47.0
2025-07-26 03:50:23.861432,46.0
2025-07-26 03:50:24.061423,48.0
2025-07-26 03:50:24.261415,46.0
2025-07-26 03:50:24.461406,46.0
2025-07-26 03:50:24.661398,47.0
2025-07-26 03:50:24.861389,46.0
2025-07-26 03:50:25.061380,46.0
2025-07-26 03:50:25.261372,46.0
2025-07-26 03:50:25.461363,46.0
2025-07-26 03:50:25.661354,46.0
2025-07-26 03:50:25.861346,47.0
2025-07-26 03:50:26.061337,47.0
2025-07-26 03:50:26.261329,46.0
2025-07-26 03:50:26.461320,45.0
2025-07-26 03:50:26.661311,46.0
2025-07-26 03:50:26.861303,45.0
2025-07-26 03:50:27.061294,45.0
2025-07-26 03:50:27.261285,45.0
2025-07-26 03:50:27.461277,45.0
2025-07-26 03:50:27.661268,45.0
2025-07-26 03:50:27.861259,45.0
2025-07-26 03:50:28.061251,45.0
2025-07-26 03:50:28.261242,46.0
2025-07-26 03:50:28.461234,46.0
2025-07-26 03:50:28.661225,47.0
2025-07-26 03:50:28.861216,47.0
2025-07-26 03:50:29.061208,47.0
2025-07-26 03:50:29.261199,48.0
2025-07-26 03:50:29.461190,49.0
2025-07-26 03:50:29.661182,48.0
2025-07-26 03:50:29.861173,47.0
2025-07-26 03:50:30.061165,48.0
2025-07-26 03:50:30.261156,47.0
2025-07-26 03:50:30.461147,46.0
2025-07-26 03:50:30.661139,47.0
2025-07-26 03:50:30.861130,47.0
2025-07-26 03:50:31.061121,46.0
2025-07-26 03:50:31.261113,47.0
2025-07-26 03:50:31.461104,46.0
2025-07-26 03:50:31.661096,47.0
2025-07-26 03:50:31.861087,47.0
2025-07-26 03:50:32.061078,48.0
2025-07-26 03:50:32.261070,47.0
2025-07-26 03:50:32.461061,46.0
2025-07-26 03:50:32.661052,47.0
2025-07-26 03:50:32.861044,47.0
2025-07-26 03:50:33.061035,47.0
2025-07-26 03:50:33.261026,46.0
2025-07-26 03:50:33.461018,47.0
2025-07-26 03:50:33.661009,46.0
2025-07-26 03:50:33.861001,47.0
2025-07-26 03:50:34.060992,47.0
2025-07-26 03:50:34.260983,48.0
2025-07-26 03:50:34.460975,49.0
2025-07-26 03:50:34.660966,50.0
2025-07-26 03:50:34.860957,51.0
2025-07-26 03:50:35.060949,54.0
2025-07-26 03:50:35.260940,55.0
2025-07-26 03:50:35.460932,57.0
2025-07-26 03:50:35.660923,57.0
2025-07-26 03:50:35.860914,57.0
2025-07-26 03:50:36.060906,57.0
2025-07-26 03:50:36.260897,57.0
2025-07-26 03:50:36.460888,57.0
2025-07-26 03:50:36.660880,56.0
2025-07-26 03:50:36.860871,57.0
2025-07-26 03:50:37.060862,58.0
2025-07-26 03:50:37.260854,56.0
2025-07-26 03:50:37.460845,57.0
2025-07-26 03:50:37.660837,56.0
2025-07-26 03:50:37.860828,55.0
2025-07-26 03:50:38.060819,57.0
2025-07-26 03:50:38.260811,57.0
2025-07-26 03:50:38.460802,57.0
2025-07-26 03:50:38.660793,59.0
2025-07-26 03:50:38.860785,59.0
2025-07-26 03:50:39.060776,63.0
2025-07-26 03:50:39.260768,63.0
2025-07-26 03:50:39.460759,63.0
2025-07-26 03:50:39.660750,62.0
2025-07-26 03:50:39.860742,62.0
2025-07-26 03:50:40.060733,60.0
2025-07-26 03:50:40.260724,61.0
2025-07-26 03:50:40.460716,61.0
2025-07-26 03:50:40.660707,62.0
2025-07-26 03:50:40.860698,59.0
2025-07-26 03:50:41.060690,60.0
2025-07-26 03:50:41.260681,58.0
2025-07-26 03:50:41.460673,56.0
2025-07-26 03:50:41.660664,54.0
2025-07-26 03:50:41.860655,52.0
2025-07-26 03:50:42.060647,53.0
2025-07-26 03:50:42.260638,51.0
2025-07-26 03:50:42.460629,50.0
2025-07-26 03:50:42.660621,51.0
2025-07-26 03:50:42.860612,51.0
2025-07-26 03:50:43.060604,50.0
2025-07-26 03:50:43.260595,49.0
2025-07-26 03:50:43.460586,50.0
2025-07-26 03:50:43.660578,50.0
2025-07-26 03:50:43.860569,49.0
2025-07-26 03:50:44.060560,49.0
2025-07-26 03:50:44.260552,50.0
2025-07-26 03:50:44.460543,50.0
2025-07-26 03:50:44.660535,50.0
2025-07-26 03:50:44.860526,50.0
2025-07-26 03:50:45.060517,49.0
2025-07-26 03:50:45.260509,48.0
2025-07-26 03:50:45.460500,47.0
2025-07-26 03:50:45.660491,48.0
2025-07-26 03:50:45.860483,48.0
2025-07-26 03:50:46.060474,48.0
2025-07-26 03:50:46.260465,50.0
2025-07-26 03:50:46.460457,49.0
2025-07-26 03:50:46.660448,47.0
2025-07-26 03:50:46.860440,49.0
2025-07-26 03:50:47.060431,50.0
2025-07-26 03:50:47.260422,49.0
2025-07-26 03:50:47.460414,49.0
2025-07-26 03:50:47.660405,48.0
2025-07-26 03:50:47.860396,49.0
2025-07-26 03:50:48.060388,50.0
2025-07-26 03:50:48.260379,47.0
2025-07-26 03:50:48.460371,48.0
2025-07-26 03:50:48.660362,48.0
2025-07-26 03:50:48.860353,48.0
2025-07-26 03:50:49.060345,46.0
2025-07-26 03:50:49.260336,47.0
2025-07-26 03:50:49.460327,47.0
2025-07-26 03:50:49.660319,48.0
2025-07-26 03:50:49.860310,48.0
2025-07-26 03:50:50.060301,47.0
2025-07-26 03:50:50.260293,47.0
2025-07-26 03:50:50.460284,47.0
2025-07-26 03:50:50.660276,48.0
2025-07-26 03:50:50.860267,48.0
2025-07-26 03:50:51.060258,47.0
2025-07-26 03:50:51.260250,46.0
2025-07-26 03:50:51.460241,47.0
